sp_id,latitude,longitude
502369081,37.7521151,-122.4016078
502269513,37.5175351,-122.2698078
502318361,37.7041651,-122.4656878
502476252,37.970416,-122.0495568
502329718,37.7907951,-122.4424378
502317204,37.6659231,-122.4689188
502301743,37.9005951,-122.5144178
502299511,37.9029551,-122.5207778
502342087,37.8054951,-122.4241378
502314889,37.7853551,-122.4750878
502370702,37.5981451,-122.4002378
502421691,37.798455,-122.2504378
502380784,37.7834551,-122.3899978
502218078,37.3718551,-121.9973779
502359468,37.7839351,-122.4071378
502362386,37.7935451,-122.4057878
502360751,37.7982151,-122.4064178
502297307,37.974085,-122.5280807
502250574,37.4385051,-122.1491679
502363602,37.7480831,-122.4032798
502319426,37.6979551,-122.4646378
502368738,37.7898451,-122.4011578
502420912,37.820315,-122.2522478
502409184,37.8266658,-122.2692565
502310677,37.7536151,-122.4845178
502222388,37.4028021,-122.0154329
502358340,37.7892741,-122.4077028
502386430,37.5911251,-122.3496478
502348022,37.7525651,-122.4188078
502335987,37.8038551,-122.4336078
502383463,37.5893851,-122.3804378
502328019,37.7978651,-122.4468678
502449755,37.996525,-122.1320278
502362033,37.7874351,-122.4052278
502498633,37.700985,-121.9347879
502326984,37.7324251,-122.4495978
502309837,37.7820551,-122.4864978
502380691,37.7580251,-122.3905678
502437269,37.743342,-122.1914128
502491952,37.785025,-121.9809979
502385981,37.943175,-122.3603278
502367282,37.7897051,-122.4019578
502388452,37.5801551,-122.3398378
502362710,37.7556251,-122.4050878
502327749,37.7691051,-122.4455078
502332843,37.7743551,-122.4373078
502261047,37.4789351,-122.2211378
502322680,37.6939051,-122.4593978
502317767,37.7640351,-122.4690278
502350284,37.7735551,-122.4157678
502720910,38.596415,-122.5977677
502259781,37.4724951,-122.2158079
502305530,37.7360951,-122.4997478
502338415,37.7780951,-122.4292378
502336917,37.7997451,-122.4313978
502388778,37.924365,-122.3397578
502330721,37.7934051,-122.4396278
502376255,37.7798461,-122.3945188
502362591,37.7899751,-122.4047978
502352749,37.7395451,-122.4140578
502333064,37.7370151,-122.4367978
502347610,37.7496051,-122.4178278
502302217,37.8867431,-122.5083338
502237291,37.4092391,-122.0779239
502348841,37.7686751,-122.4174078
502376216,37.7812581,-122.3958748
502320812,37.7779851,-122.4615778
502280213,37.5533061,-122.3453238
502320628,37.7813051,-122.4645978
502322438,37.8739851,-122.4594278
502357969,37.8007151,-122.4083178
502345986,37.7444651,-122.4211378
502336097,37.7474651,-122.4334178
502345429,37.8061151,-122.4206778
502255129,37.4189251,-122.1685379
502373387,37.7898951,-122.3989378
502383527,37.5942051,-122.3815678
502208978,37.3391751,-121.9777179
502319499,37.6652951,-122.4636778
502311214,37.7011451,-122.4817758
502303648,37.7774951,-122.5061678
502329998,37.7940251,-122.4422278
502240244,37.4202631,-122.0906099
502385901,37.948635,-122.3628978
502411339,37.799184,-122.2666928
502349108,37.6507651,-122.4182978
502357589,37.7894251,-122.4077678
502281170,37.4680901,-122.4294338
502329965,37.8010451,-122.4427278
502165830,37.3376651,-121.8859379
502253418,37.4250475,-122.1645233
502323952,37.7333351,-122.4570078
502384168,37.5924371,-122.3694918
502342588,37.6305751,-122.4222178
502348727,37.7678251,-122.4173678
502316173,37.6981781,-122.4706098
502321308,37.7661211,-122.4605898
502434044,38.067955,-122.2104978
502226211,37.3227641,-122.0299019
502365668,37.7952251,-122.4035878
502435882,37.730145,-122.1987878
502269834,37.5610851,-122.2703978
502352595,37.7466951,-122.4137878
502306393,37.5961251,-122.4938478
502305999,37.8680351,-122.5005878
502378651,37.7825451,-122.3933878
502366255,37.7900181,-122.4021738
502303438,37.7467851,-122.5040178
502335530,37.7233751,-122.4323278
502342757,37.7893451,-122.4234178
502276203,37.5536671,-122.3157938
502234841,37.3816451,-122.0563279
502308682,37.7608551,-122.4907378
502288350,37.9147751,-122.5578377
502332250,37.7689411,-122.4357248
502193454,37.3953231,-121.9471629
502324361,37.8015111,-122.4515258
502334255,37.7844941,-122.4336818
502352909,37.8035251,-122.4129278
502334141,37.6519751,-122.4346378
502435365,38.067177,-122.1977848
502371858,37.7891751,-122.4008078
502316080,37.7308951,-122.4746178
502346077,37.6426651,-122.4198478
502350765,37.7627651,-122.4146278
502322793,37.7272351,-122.4574478
502405862,37.801405,-122.2739978
502310852,37.7337951,-122.4844678
502375908,37.7779751,-122.3975278
502359315,37.7811651,-122.4066778
502431792,37.802255,-122.2185578
502258856,37.4806951,-122.2030279
502330853,37.7711451,-122.4398478
502263212,37.4909271,-122.2405928
502272267,37.5314291,-122.2906298
502350372,37.7750751,-122.4151778
502343853,37.7867451,-122.4224778
502472000,37.908075,-122.0620478
502409759,37.800165,-122.2700378
502200444,37.2631751,-121.9593079
502331209,37.7724241,-122.4373328
502324210,37.7749441,-122.4530208
502419278,37.857601,-122.2530258
502362625,37.7913151,-122.4055078
502309623,37.7419451,-122.4864878
502455286,37.649043,-122.1084688
502293390,37.8986951,-122.5373978
502329945,37.7722951,-122.4415778
502380358,37.7260481,-122.3894788
502325722,37.7731851,-122.4506478
502255278,37.4521901,-122.1855379
502310584,37.7823151,-122.4836278
502367175,37.7936451,-122.4013778
502340387,37.7783751,-122.4252178
502284912,38.108225,-122.5942077
502469177,37.62162,-122.0658999
502498911,37.692295,-121.9311679
502358369,37.7892741,-122.4077028
502386051,37.919985,-122.3594378
502358764,37.7851051,-122.4074078
502464262,37.617724,-122.0777189
502368711,37.7925951,-122.4012978
511486537,40.7402417,-73.9857596
502344230,37.7820811,-122.4207938
502335145,37.6554851,-122.4359678
502264274,37.5039261,-122.2484798
502330394,37.7548651,-122.4386778
502363028,37.7973051,-122.4055978
502334194,37.7633881,-122.4343408
502233884,37.3872051,-122.0496379
502355462,37.7746551,-122.4100278
502353501,37.7777351,-122.4121778
502334576,37.7643851,-122.4333878
502276940,37.5619751,-122.3164978
502420520,37.840283,-122.2512558
502352169,37.6267911,-122.4112098
502411886,37.811195,-122.2674778
502715532,38.502797,-122.4523677
502380882,37.7259951,-122.3909978
502445378,37.713543,-122.1487388
502054108,36.9913651,-121.554829
502342625,37.7813751,-122.4213878
502266970,37.5045451,-122.2583678
502316310,37.6670441,-122.4685068
502354010,37.7561351,-122.4111378
502691542,38.5609819,-121.7651048
502336661,37.7898051,-122.4324578
502312982,37.7181951,-122.4809378
502208165,37.2859421,-121.9785539
502311715,37.5993051,-122.4824678
502305075,37.8749751,-122.5042578
502498343,37.704539,-121.9343259
502333918,37.7986051,-122.4359578
502319286,37.7256271,-122.4630268
502388504,37.5852451,-122.3395278
502512870,37.970535,-121.7992879
502309330,37.6634751,-122.4858678
502336083,37.7343151,-122.4332478
502319555,37.6355751,-122.4631278
502349018,37.8064251,-122.4193278
502143074,37.317935,-121.7791279
502336108,37.6388151,-122.4344078
502338709,37.7669651,-122.4291678
502348588,37.7772151,-122.4173478
502299830,37.973585,-122.5205777
502279569,37.5710851,-122.3304278
502337960,37.8002451,-122.4305178
502347360,37.7952151,-122.4178678
502374244,37.7756611,-122.3977088
502308740,37.7534451,-122.4885178
502313941,37.7618551,-122.4785578
502356914,37.7883251,-122.4091278
502339640,37.7240251,-122.4278478
502354361,37.7592231,-122.4103258
502335546,37.7114051,-122.4324078
502306209,37.5862151,-122.4960778
502291466,37.9437751,-122.5449677
502348478,37.7037551,-122.4175278
502380481,37.6003451,-122.3900978
502344356,37.8066951,-122.4196368
502304719,37.7783451,-122.5003878
502287400,38.097035,-122.5657877
502379403,37.6015651,-122.3921978
502245978,37.4495751,-122.1188779
502480369,37.918197,-122.0385918
502360758,37.7970851,-122.4074478
502344105,37.7411751,-122.4211678
502354777,37.7883951,-122.4097378
502363112,37.7153551,-122.4045378
502312367,37.6775951,-122.4786678
502459338,37.652248,-122.0900548
502306202,37.6510801,-122.4916138
502309959,37.7625451,-122.4879178
502372879,37.7915751,-122.3994478
502301742,37.8929951,-122.5118678
502339947,37.7400551,-122.4275478
502371164,37.7900451,-122.4007678
502329669,37.7542451,-122.4413078
502181870,37.2947451,-121.9179179
502361191,37.7118351,-122.4055098
502380378,37.7375971,-122.3895538
502296833,37.971195,-122.5308677
507908122,38.6385629,-90.2315048
502336007,37.7998851,-122.4335578
502352933,37.8028851,-122.4133578
502369078,37.7807551,-122.4021278
502382495,37.6746751,-122.3857978
502255597,37.4528851,-122.1829579
502327663,37.7752451,-122.4447878
502245346,37.4461271,-122.1212999
502295664,38.070815,-122.5326677
501555389,34.2107551,-118.4516788
502281290,37.4352931,-122.4298558
502256779,37.4566151,-122.1883279
502327519,37.7829051,-122.4456578
502271650,37.5526351,-122.2771978
502329678,37.7486551,-122.4422478
502206277,37.554015,-121.9755779
502350535,37.7901551,-122.4152278
502440832,37.795055,-122.1778278
502175796,37.3689351,-121.9062579
502340787,37.7555351,-122.4257078
502360474,37.7886651,-122.4076478
502449611,37.641005,-122.1340378
502273273,37.5570041,-122.3004738
502301909,37.953915,-122.5148878
502342515,37.6288851,-122.4227278
502414540,37.865065,-122.2627278
502252747,37.4448351,-122.1594779
502309057,37.8622151,-122.4913678
502417228,37.79785,-122.2560898
502361262,37.6906151,-122.4059478
502363418,37.7800551,-122.4029978
502293140,38.013415,-122.5409577
502297326,38.018727,-122.5252537
502227614,37.3776111,-122.0299469
502321081,37.7180951,-122.4642878
502346060,37.7094351,-122.4196878
502350594,37.7932151,-122.4158578
502347512,37.7472251,-122.4192678
502361711,37.7719951,-122.4052478
502713835,38.326975,-122.3134177
502369006,37.7526451,-122.4020478
502338698,37.7657451,-122.4285878
502373270,37.6077551,-122.3983778
502337274,37.6311951,-122.4297278
502348288,37.7571001,-122.4167598
502253951,37.4433851,-122.1633479
502377261,37.7820021,-122.3931438
502299917,37.977265,-122.5226377
502444660,37.889195,-122.1554178
502335289,37.7900651,-122.4323048
502340886,37.7296651,-122.4248578
502352639,37.7622351,-122.4141678
502357348,37.7757551,-122.4079378
502333921,37.7986051,-122.4355178
502355265,37.7822251,-122.4099378
502341340,37.7371551,-122.4241318
502349402,37.7053751,-122.4152778
502351677,37.7793451,-122.4132278
502358652,37.6271851,-122.4073978
502336490,37.7903251,-122.4325678
502250590,37.4565851,-122.1512479
502345049,37.7565051,-122.4213678
502312200,37.7392261,-122.4787568
502287357,37.8978351,-122.5660277
502358856,37.7994051,-122.4085878
502343303,37.7813751,-122.4213878
502350306,37.7749751,-122.4152578
502147827,37.2465351,-121.8155879
502327728,37.7737051,-122.4455778
502359684,37.7792651,-122.4073278
502356213,37.7835831,-122.4086828
502327757,37.7742551,-122.4446278
502300326,37.970433,-122.5167537
502359780,37.7878751,-122.4061178
502377219,37.7925741,-122.3939798
502330074,37.7462151,-122.4419478
502380725,37.7593951,-122.3898578
502036763,36.5915051,-121.891028
502355021,37.8037051,-122.4125878
502417104,38.100505,-122.2592478
502249168,37.4580051,-122.1417829
502716062,38.212855,-122.4493377
502346371,37.7840461,-122.4188368
502350746,37.7560551,-122.4145478
502360932,37.7999651,-122.4066978
502341249,37.8007571,-122.4242858
502310384,37.6553951,-122.4845978
502332550,37.7092651,-122.4354378
502505944,37.671785,-121.8892579
502364040,37.7871651,-122.4035578
502336902,37.7973851,-122.4312578
502309671,37.7467251,-122.4880778
502406002,37.807415,-122.2741878
502359408,37.7839351,-122.4071378
502303713,37.7618051,-122.5056778
502401731,37.891265,-122.2853478
502309637,37.7437351,-122.4861378
502492260,37.776862,-121.9724499
502304125,37.8713551,-122.5036778
502277307,37.5674351,-122.3216508
502345848,37.7619551,-122.4206078
502298312,37.972582,-122.5238867
502311613,37.6892651,-122.4803378
502339136,37.7486451,-122.4286078
502379058,37.7111751,-122.3933578
502329915,37.7721951,-122.4420178
502380911,37.7259951,-122.3909978
502364701,37.7933751,-122.4032178
502293271,37.959495,-122.5370977
502376146,37.7936751,-122.3972278
502252659,37.4454351,-122.1603079
502408406,37.793759,-122.2703868
502319789,37.7785851,-122.4659078
502311349,37.7541191,-122.4803388
502178295,37.3680251,-121.9141059
502314882,37.7802351,-122.4754078
502362287,37.7869751,-122.4055178
502367876,37.7923151,-122.4014778
502347600,37.7491351,-122.4184778
502330617,37.7818551,-122.4379478
502360462,37.8022861,-122.4044938
502336556,37.7786351,-122.4324678
502274285,37.5544361,-122.3020658
502338481,37.7205951,-122.4293478
502300743,37.8912851,-122.5175678
502274239,37.5583321,-122.3015208
502313241,37.7926231,-122.4775618
502327825,37.7703551,-122.4459478
502351335,37.6451081,-122.4137058
502341550,37.7753051,-122.4229678
502367800,37.7895151,-122.4015978
502521869,37.701105,-121.7105979
502346882,37.7762751,-122.4181478
502306860,37.7326551,-122.4951178
502374265,37.7624861,-122.3970778
502241280,37.4301981,-122.0985519
502368667,37.7895151,-122.4015978
502359481,37.7809451,-122.4068378
502405428,37.806734,-122.2727548
502390197,37.916074,-122.3303508
502370428,37.7945831,-122.3996268
502543905,37.910795,-121.2504779
502210083,37.3833951,-121.9801679
502359992,37.7946851,-122.4070778
502294088,38.017685,-122.5397277
502319608,37.7481051,-122.4653478
502264564,37.4873451,-122.2465078
502351279,37.7471131,-122.4136278
502313878,37.7538151,-122.4784178
502361968,37.7903051,-122.4059678
502358313,37.7880151,-122.4061868
502215858,37.3387851,-121.9942579
511529763,40.7449917,-73.9932196
502324354,37.8024481,-122.4545578
502351001,37.8023951,-122.4153378
502374301,37.7832591,-122.3975258
502345698,37.7501551,-122.4207578
502338719,37.7530151,-122.4290278
502343573,37.7867451,-122.4224778
502320254,37.7641521,-122.4626258
507907108,38.6376889,-90.2172218
502379876,37.7835451,-122.3924078
502280421,37.3782751,-122.3896378
502355347,37.7761151,-122.4096578
502280501,37.5728551,-122.3752878
502341485,37.7784851,-122.4243178
502354105,37.8042551,-122.4118678
502460260,37.675859,-122.0883258
502361222,37.6906151,-122.4059478
502319554,37.6360851,-122.4642478
502364766,37.7932251,-122.4036478
502487760,37.833585,-122.0042978
502415996,37.850675,-122.2618378
502348134,37.8062951,-122.4191378
502349214,37.7783561,-122.4153128
502347948,37.7373451,-122.4179178
502354961,37.7881451,-122.4103578
502353083,37.6514651,-122.4127878
502336358,37.7616351,-122.4326478
502316490,37.7844591,-122.4710308
502326687,37.7890151,-122.4483878
502347511,37.7507851,-122.4180278
502333515,37.7888751,-122.4362078
502385747,37.5901051,-122.3656378
502349294,37.7966901,-122.4155848
502325203,37.7692061,-122.4505818
502280588,37.5449751,-122.3555978
502214983,37.3519751,-121.9896179
502345706,37.7641551,-122.4199178
502338863,37.7705151,-122.4294878
502353920,37.7563551,-122.4115778
502382706,37.6013451,-122.3833278
502342654,37.7813751,-122.4213878
502310533,37.7803951,-122.4845678
502307806,37.7405651,-122.4921578
501536009,34.2825951,-118.5012788
502237823,37.3769951,-122.0750679
502296494,37.8840951,-122.5287778
502245977,37.4499551,-122.1195779
502349631,37.7918751,-122.4163278
502335288,37.7900651,-122.4323048
502331712,37.7841251,-122.4380578
502337946,37.7955751,-122.4298178
502333466,37.7603251,-122.4352978
502274521,37.5343931,-122.2994048
502324960,37.7871051,-122.4537078
502273451,37.5239951,-122.2926878
502158347,37.3042831,-121.8620509
502485147,37.911195,-122.0250278
502313474,37.7455151,-122.4765978
502343784,37.7863551,-122.4225178
502433466,37.778005,-122.2058878
502356070,37.7313351,-122.4098278
502341401,37.6351151,-122.4240778
502472704,37.606005,-122.0604579
502310235,37.7623331,-122.4834048
502688494,38.5400419,-121.7270398
502280858,37.1936551,-122.3674579
502330686,37.7843251,-122.4403678
502333637,37.7860751,-122.4354878
502386002,37.948775,-122.3645278
502317687,37.7794051,-122.4687778
502378870,37.7804351,-122.3942378
502144190,37.3068091,-121.7979669
502379664,37.7913951,-122.3924378
502322258,37.7859231,-122.4576508
502306304,37.9041951,-122.4959978
502308520,37.7422951,-122.4894078
502345553,37.7874551,-122.4202778
502366864,37.7679351,-122.4015678
502148802,37.2481951,-121.8236479
500231036,32.7726652,-117.0998291
502378371,37.7922051,-122.3938878
502330548,37.7779251,-122.4381278
502249910,37.4211751,-122.1414779
506330225,41.8864921,-87.6307453
502317324,37.7402371,-122.4664918
502378031,37.7277451,-122.3946478
502323386,37.7046051,-122.4554878
502332243,37.7689411,-122.4357248
502520925,37.706285,-121.7173279
502373904,37.7554451,-122.3979078
502263243,37.5396321,-122.2419358
502349300,37.7883021,-122.4153308
502331405,37.7218551,-122.4365278
502314941,37.7632751,-122.4758378
502328806,37.8021151,-122.4453078
502380323,37.7526191,-122.3906938
502382571,37.5964051,-122.3842678
502368764,37.7914151,-122.4025878
502031448,36.9854951,-121.9247779
502308224,37.6138581,-122.4869288
502255759,37.4798651,-122.1801679
502356767,37.7894251,-122.4088778
502357014,37.7724851,-122.4085978
502378810,37.7795551,-122.3930178
502364751,37.7887351,-122.4030178
502292484,38.016215,-122.5405597
507114387,29.9494346,-90.0693414
502354334,37.7620391,-122.4110168
502351285,37.7345491,-122.4130048
502264154,37.5634001,-122.2496968
502289039,38.013735,-122.5626877
502278636,37.5641351,-122.3275778
502219394,37.3217251,-122.0046279
502319750,37.7770151,-122.4653278
502327486,37.7856051,-122.4461978
502356690,37.7836951,-122.4089478
502224574,37.3365151,-122.0228179
502336543,37.7875951,-122.4320978
502294785,37.8960351,-122.5348178
502365614,37.7951051,-122.4030678
502352782,37.8030951,-122.4139078
502246131,37.4119551,-122.1163179
502249919,37.4273751,-122.1443679
502278509,37.5372141,-122.3283878
502345194,37.7837351,-122.4195478
502322798,37.7173351,-122.4594478
502349154,37.7010491,-122.4147088
502376158,37.6102191,-122.3951308
502230983,37.3746051,-122.0370179
502373064,37.7401751,-122.3998978
502382680,37.5870151,-122.3847578
502402334,37.831156,-122.2788688
502368982,37.7525751,-122.4020478
502314342,37.7278191,-122.4750468
502140325,37.0380351,-121.713528
502319574,37.7507751,-122.4646178
502326980,37.7329351,-122.4512678
502358991,37.7279651,-122.4078478
502462575,37.687805,-122.0827978
502254986,37.4381451,-122.1760779
502364203,37.7855351,-122.4035178
502359263,37.7815451,-122.4073478
502046754,36.6231951,-121.685248
502364731,37.7902251,-122.4030178
502345260,37.7833151,-122.4204778
502368489,37.7907251,-122.4021678
502383972,37.7257751,-122.3789578
502311373,37.7919891,-122.4801358
502344380,37.7900661,-122.4204998
502357990,37.7960551,-122.4085678
502342249,37.7774851,-122.4214448
502427138,38.096045,-122.2370378
502167162,37.416577,-121.8921129
502336560,37.7841251,-122.4313078
502375684,37.7516951,-122.3962578
502336888,37.7971751,-122.4324678
502240463,37.3827551,-122.0912979
502358944,37.7970551,-122.4082478
502457870,37.895635,-122.1023478
502362475,37.7937851,-122.4052878
502323899,37.7334951,-122.4560778
502369625,37.7941051,-122.4016778
502355728,37.7449051,-122.4094978
502311967,37.7553251,-122.4815778
502333422,37.7487251,-122.4345478
502338421,37.7780951,-122.4292378
502370814,37.7900451,-122.4007678
502324491,37.7003551,-122.4524478
502308606,37.7795351,-122.4897878
502313728,37.7807251,-122.4791478
502330448,37.7514651,-122.4383578
502305414,37.5976551,-122.4988278
502356047,37.7135251,-122.4105978
502364567,37.7935651,-122.4030678
502181451,37.2323751,-121.9197779
502429879,37.839965,-122.2275378
502302122,37.8740751,-122.5147178
502421586,37.862415,-122.2519078
502283398,38.0094551,-122.6125677
502402561,37.856475,-122.2806878
502468191,37.61013,-122.0667889
502297570,37.9109151,-122.5263378
502359316,37.7839351,-122.4071378
502362415,37.7937851,-122.4057478
502327510,37.7914851,-122.4473078
502319814,37.7813551,-122.4655978
502369957,37.7260451,-122.4013978
502349884,37.7488951,-122.4162878
502324787,37.7730951,-122.4534678
502315871,37.7769151,-122.4739478
502294322,38.069971,-122.5353777
502341563,37.7753051,-122.4229678
502397493,37.808003,-122.2930578
502275151,37.5035651,-122.3130838
502273154,37.5113971,-122.2939188
502381083,37.7657751,-122.3915678
502318980,37.7406651,-122.4663978
502306637,37.7756251,-122.4935778
502326516,37.7731751,-122.4494278
502342785,37.7598451,-122.4234278
502343722,37.7981251,-122.4219478
502309567,37.5859851,-122.4872378
518086068,47.7107944,-122.1624161
502302762,37.7560951,-122.5084978
502336105,37.7437351,-122.4336678
502470913,37.906895,-122.0637878
502382588,37.5943151,-122.3843878
502373462,37.7899951,-122.3978478
502403380,37.797958,-122.2782328
502420209,37.791867,-122.2510698
502288500,38.109745,-122.5609877
502361813,37.7795651,-122.4056278
502315288,37.7318721,-122.4729848
502326899,37.7804751,-122.4479978
502362158,37.7904851,-122.4051278
502358715,37.7851051,-122.4074078
502356851,37.7836951,-122.4089478
502343770,37.7956651,-122.4214778
502363031,37.8011451,-122.4058878
502387677,37.5801351,-122.3476878
502358943,37.7997651,-122.4085378
502249667,37.4327151,-122.1413979
502316753,37.7803851,-122.4711978
502382870,37.7321751,-122.3874578
502333895,37.8054651,-122.4361978
502320645,37.7825151,-122.4629678
502280671,37.5404051,-122.3577778
502359291,37.7821451,-122.4065878
502354519,37.6551391,-122.4102478
502372482,37.7915751,-122.3994478
502736258,38.479225,-122.7216677
502388631,37.5756951,-122.3452678
502325066,37.7437351,-122.4542178
502305629,37.7792551,-122.4983578
502361702,37.7848551,-122.4051178
502313724,37.7858851,-122.4774578
502359635,37.7813951,-122.4075278
502342424,37.7585531,-122.4213218
502687868,38.5561849,-121.6732478
502378102,37.7282451,-122.3949478
502321934,37.7338551,-122.4600878
502349318,37.7620721,-122.4160868
502285401,37.8614451,-122.5768978
502187414,37.2620431,-121.9341429
502495298,37.848189,-121.9555858
502259164,37.4203001,-122.2120049
502314059,37.8473851,-122.4788878
502280530,37.5542551,-122.3466878
502325261,37.8011751,-122.4506438
502319935,37.7614851,-122.4647178
502369020,37.7578551,-122.4020878
502222107,37.3990351,-122.0121879
502177439,37.3427851,-121.9120379
502421278,37.809766,-122.2492338
502354092,37.8056051,-122.4121778
502350766,37.7570251,-122.4154478
502375004,37.7276851,-122.3982478
502314933,37.7737151,-122.4758378
502357992,37.7977851,-122.4091778
502335841,37.7968851,-122.4338878
502282737,37.5080151,-122.4710378
502362238,37.7944151,-122.4059878
502432308,37.828072,-122.2104078
502353506,37.7800651,-122.4123778
502168876,37.3356151,-121.8909279
502388073,37.958255,-122.3474578
502358253,37.7833291,-122.4072428
502190590,37.2634151,-121.9414379
502250453,37.4580951,-122.1482979
502268036,37.5087851,-122.2600978
502389946,37.5789151,-122.3363578
502432236,37.799101,-122.2113828
502352653,37.7416351,-122.4129878
502240087,37.4011751,-122.0845679
502027678,36.9876351,-121.9797079
502327009,37.7339351,-122.4511778
502377521,37.6011051,-122.3935878
502343682,37.7990351,-122.4222178
502275991,37.5470951,-122.3094578
502237738,37.3764551,-122.0754479
502344126,37.7433951,-122.4216578
502254096,37.4393151,-122.1609079
502307709,37.6329351,-122.4925478
502309743,37.7825851,-122.4852378
502366746,37.7861951,-122.4025178
502377302,37.7791501,-122.3940918
502352921,37.7961251,-122.4141478
502401007,37.804745,-122.2861078
515544059,30.1791648,-97.7539834
502315678,37.7432651,-122.4732878
502467425,37.605862,-122.0693839
502345581,37.7889151,-122.4206078
502348645,37.7772151,-122.4173478
502270790,37.5634151,-122.2716978
502324694,37.7172551,-122.4536378
502433979,38.119255,-122.2113978
502369459,37.8024751,-122.4021678
502363074,37.7308451,-122.4052178
502709555,38.219506,-122.2732168
501420261,34.4385352,-119.7967985
502354117,37.7957351,-122.4119478
502337953,37.7958651,-122.4308478
502316530,37.8763851,-122.4704978
502382637,37.5964051,-122.3842678
502330676,37.7854151,-122.4395878
502474090,37.928625,-122.0594278
502308445,37.6591451,-122.4882478
502378697,37.7788151,-122.3940478
502353379,37.7873451,-122.4113178
502325796,37.7883851,-122.4502578
502289150,38.001635,-122.5609577
502253873,37.4440551,-122.1637679
502278593,37.5630651,-122.3252878
502314982,37.7569751,-122.4752478
502213510,37.562005,-121.9886979
502240240,37.4206321,-122.0908239
502326868,37.7881251,-122.4494478
502389841,37.5776351,-122.3336978
502318444,37.7023951,-122.4672478
502343593,37.7944251,-122.4226678
502270478,37.5211651,-122.2738878
502288992,38.013375,-122.5616877
502315722,37.7865551,-122.4717778
502309711,37.7391551,-122.4853578
502337714,37.7858151,-122.4295978
502337489,37.7681651,-122.4304378
502417625,37.856065,-122.2560978
502373878,37.7634751,-122.3989078
502364095,37.7295051,-122.4046978
502315938,37.7583551,-122.4743478
502376770,37.7910251,-122.3947478
502343829,37.7867451,-122.4224778
502409505,37.871655,-122.2694278
502273230,37.5100881,-122.2934778
502396260,37.879211,-122.2952498
502445905,37.725685,-122.1512178
503865050,25.8685453,-80.1985583
502361000,37.8055151,-122.4075878
502340654,37.7915551,-122.4245878
502334556,37.7510151,-122.4338578
502328307,37.6279851,-122.4437178
502348853,37.7839051,-122.4162578
502348535,37.6277151,-122.4162178
502334001,37.7970351,-122.4347978
502337589,37.7613251,-122.4302678
502375696,37.7768251,-122.3960678
502373575,37.7880651,-122.3991278
502415919,37.831915,-122.2619178
502381211,37.7601201,-122.3883428
502322815,37.7117051,-122.4568178
502342274,37.7680501,-122.4220848
502372268,37.7952221,-122.3991268
502354389,37.8088321,-122.4101078
502292047,38.007665,-122.5451677
502193161,37.2882671,-121.9487549
502422224,37.810866,-122.2474068
502370920,37.7914151,-122.4010178
502677321,38.5837049,-121.4931678
502054105,36.9702911,-121.51814
502330005,37.8016251,-122.4415978
502344108,37.7442651,-122.4213278
502317645,37.7830051,-122.4683378
502427880,37.808665,-122.2346978
502360147,37.7939951,-122.4069178
502360355,37.7914931,-122.4053918
502255595,37.4523151,-122.1844779
503154884,39.9276049,-122.1862575
502359276,37.7821451,-122.4065878
502252655,37.4487051,-122.1584179
502349329,37.7631791,-122.4151548
502451348,37.834652,-122.1270158
502493430,37.646815,-121.9701879
502250041,37.4211751,-122.1414779
502325527,37.7654251,-122.4514678
502367613,37.7902151,-122.4026778
501870453,34.897913,-116.599764
502345859,37.7458151,-122.4195078
502336233,37.7859181,-122.4298968
502415711,37.853125,-122.2605578
502729681,38.374956,-122.6950257
502187806,37.3103051,-121.9310379
502378668,37.7765251,-122.3933678
502335256,37.7909271,-122.4320828
502331674,37.7842351,-122.4392378
502384409,37.5963751,-122.3686878
502334622,37.7653551,-122.4335278
502195232,37.495155,-121.9496689
502366315,37.7910931,-122.4018428
502289581,37.9068251,-122.5545877
502270633,37.5571051,-122.2747978
502183754,37.3703351,-121.9242579
502223132,37.3981051,-122.0134279
502335541,37.7276851,-122.4326378
502352892,37.8080451,-122.4132278
502340626,37.7858051,-122.4248978
502288396,37.9148151,-122.5588777
502177995,37.3161451,-121.9100379
502374057,37.7755751,-122.3979578
502424680,37.731565,-122.2441478
502170055,37.2906051,-121.8933579
502315944,37.7634751,-122.4732778
502358954,37.7998351,-122.4080578
502339716,37.7631451,-122.4270878
502270620,37.5648651,-122.2735278
502339714,37.7514951,-122.4276678
502344729,37.7653651,-122.4202778
502462894,37.619355,-122.0841479
502335011,37.7918151,-122.4341678
502344214,37.7820811,-122.4207938
502301555,37.948265,-122.5111178
502373653,37.7875851,-122.3990178
502367985,37.7918351,-122.4019778
502344599,37.7748751,-122.4199078
502483819,38.012365,-122.0306478
502331477,37.7661651,-122.4378678
502281595,37.4769051,-122.4434478
502336680,37.7841251,-122.4313078
502358555,37.7081251,-122.4064778
502281209,37.4678891,-122.4312988
502320267,37.7110921,-122.4628408
502336012,37.7343151,-122.4333378
502332453,37.7248551,-122.4350078
502396299,37.864411,-122.2965778
502240548,37.3640851,-122.0874879
502371196,37.7904751,-122.4009278
502332033,37.7322351,-122.4380978
502307241,37.7535421,-122.4909048
502362735,37.7528151,-122.4059478
502354303,37.7693541,-122.4100318
502354939,37.7883951,-122.4097378
502377611,37.7919951,-122.3944578
502309939,37.7890551,-122.4874478
502330817,37.7929151,-122.4403678
502505323,38.014554,-121.8855338
502282704,37.5107851,-122.4866178
502402075,37.822075,-122.2842578
